,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,After_Click,Before_Click,date_registration,date_unregistration,Late_submission,Code_Category
16680,3,1,9,0,7,0,1,0,0,0.0,0.0,50.0,0,20.0,0
16681,3,1,6,0,5,1,0,0,0,55.0,0.0,151.0,0,0.0,0
16682,3,0,9,0,1,0,0,0,1,1800.0,0.0,154.0,0,0.0,0
16683,3,1,9,2,7,0,0,0,0,0.0,0.0,113.0,1,20.0,0
16684,3,0,0,0,9,0,0,0,1,2462.0,82.0,129.0,0,1.0,0
16685,3,1,4,2,1,1,1,1,0,282.0,5.0,22.0,1,20.0,0
16686,3,0,11,0,0,1,0,0,0,0.0,0.0,131.0,1,20.0,0
16687,3,0,12,0,0,0,0,0,1,562.0,1.0,96.0,0,6.0,0
16688,3,0,2,2,0,0,0,1,0,209.0,108.0,92.0,1,0.0,0
16689,3,0,1,0,3,0,2,0,0,339.0,3.0,155.0,0,0.0,0
16690,3,1,3,2,1,2,0,0,1,609.0,0.0,106.0,0,0.0,0
16691,3,0,7,0,8,0,0,0,0,271.0,40.0,46.0,0,0.0,0
16692,3,0,11,0,5,0,1,0,0,287.0,39.0,28.0,1,1.0,0
16693,3,0,8,2,8,0,2,0,1,2151.0,175.0,25.0,0,0.0,0
16694,3,0,5,0,0,0,0,0,1,778.0,80.0,54.0,0,0.0,0
16695,3,1,7,0,8,0,0,0,1,774.0,0.0,1.0,0,0.0,0
16696,3,0,2,2,1,1,0,0,0,0.0,0.0,52.0,1,20.0,0
16697,3,0,12,0,7,0,0,0,0,106.0,89.0,163.0,1,1.0,0
16698,3,0,12,0,5,0,0,0,1,2601.0,15.0,24.0,0,1.0,0
16699,3,0,1,2,5,1,0,0,0,868.0,231.0,88.0,1,0.0,0
16700,3,0,10,2,1,0,2,0,0,103.0,0.0,72.0,1,0.0,0
16701,3,0,7,2,9,1,1,1,0,1237.0,141.0,114.0,0,2.0,0
16702,3,1,12,0,3,0,1,0,0,89.0,35.0,34.0,1,0.0,0
16703,3,0,10,2,5,1,0,0,0,353.0,56.0,41.0,0,0.0,0
16704,3,1,1,1,8,0,0,0,0,255.0,0.0,17.0,0,4.0,0
16705,3,1,11,2,6,0,0,0,0,186.0,6.0,136.0,1,1.0,0
16706,3,1,5,2,6,0,2,0,0,525.0,8.0,161.0,1,1.0,0
16707,3,1,8,0,7,1,0,0,1,1543.0,280.0,46.0,0,0.0,0
16708,3,1,1,0,8,0,1,1,1,1188.0,196.0,89.0,0,0.0,0
16709,3,0,1,2,9,1,1,0,0,482.0,120.0,151.0,1,2.0,0
16710,3,1,6,1,9,0,0,0,0,483.0,7.0,137.0,1,1.0,0
16711,3,0,5,2,6,0,1,0,0,0.0,2.0,43.0,1,20.0,0
16712,3,0,12,0,4,0,0,0,0,0.0,0.0,69.0,1,20.0,0
16713,3,1,0,0,4,0,0,0,1,2188.0,123.0,72.0,0,0.0,0
16714,3,1,5,0,2,0,1,0,0,54.0,0.0,92.0,0,0.0,0
16715,3,1,10,0,5,1,1,0,0,510.0,35.0,95.0,1,0.0,0
16716,3,1,0,0,6,0,1,0,0,189.0,19.0,127.0,1,0.0,0
16717,3,0,8,2,7,0,0,0,0,0.0,0.0,43.0,1,20.0,0
16718,3,1,8,0,9,0,0,0,1,1046.0,21.0,89.0,0,0.0,0
16719,3,0,4,0,0,0,0,0,0,734.0,115.0,129.0,0,1.0,0
16720,3,1,4,0,0,0,1,0,0,158.0,39.0,50.0,0,3.0,0
16721,3,0,4,2,0,0,0,0,0,45.0,63.0,40.0,1,20.0,0
16722,3,0,9,2,8,0,0,0,1,1090.0,41.0,164.0,0,2.0,0
16723,3,1,8,2,3,1,0,1,0,47.0,14.0,50.0,1,20.0,0
16724,3,0,0,0,4,0,0,0,0,172.0,9.0,82.0,0,1.0,0
16725,3,1,5,2,9,0,0,0,1,656.0,14.0,25.0,0,0.0,0
16726,3,0,3,0,9,1,1,0,1,1832.0,85.0,137.0,0,0.0,0
16727,3,1,5,0,2,0,1,0,1,258.0,39.0,78.0,0,3.0,0
16728,3,1,5,2,2,0,1,0,0,386.0,45.0,28.0,1,1.0,0
16729,3,1,4,2,8,0,1,0,1,1745.0,98.0,46.0,0,0.0,0
16730,3,0,11,2,1,0,1,0,0,158.0,18.0,113.0,1,0.0,0
16731,3,1,1,2,3,0,0,0,0,22.0,23.0,128.0,1,20.0,0
16732,3,0,4,1,2,1,1,0,0,19.0,0.0,36.0,0,0.0,0
16733,3,1,8,0,4,0,0,0,0,421.0,73.0,72.0,1,3.0,0
16734,3,1,8,0,4,0,0,0,0,183.0,85.0,92.0,1,1.0,0
16735,3,0,6,2,1,0,2,0,0,13.0,68.0,81.0,0,20.0,0
16736,3,1,8,0,7,0,2,0,0,175.0,20.0,22.0,0,0.0,0
16737,3,1,0,2,9,0,1,0,0,154.0,10.0,57.0,0,1.0,0
16738,3,0,0,0,3,0,0,0,0,32.0,50.0,115.0,1,20.0,0
16739,3,0,3,2,4,0,0,0,1,798.0,7.0,93.0,0,0.0,0
16740,3,1,12,2,4,0,1,0,0,42.0,4.0,93.0,1,20.0,0
16741,3,1,8,2,4,1,0,0,0,135.0,10.0,25.0,0,0.0,0
16742,3,1,6,1,5,0,2,0,0,54.0,2.0,24.0,0,1.0,0
16743,3,1,10,2,8,1,0,0,0,712.0,40.0,24.0,1,1.0,0
16744,3,1,7,2,3,0,0,1,1,1182.0,95.0,65.0,0,1.0,0
16745,3,1,0,0,8,0,0,0,0,0.0,0.0,138.0,1,20.0,0
16746,3,0,8,1,6,0,0,0,1,1373.0,68.0,17.0,0,0.0,0
16747,3,1,1,0,0,0,1,0,0,0.0,0.0,141.0,1,20.0,0
16748,3,1,6,1,6,1,1,0,1,4076.0,94.0,89.0,0,2.0,0
16749,3,1,11,0,7,0,0,0,1,676.0,24.0,24.0,0,0.0,0
16750,3,1,9,2,3,0,0,0,0,1323.0,99.0,57.0,0,1.0,0
16751,3,1,8,0,8,0,2,0,1,316.0,12.0,28.0,0,0.0,0
16752,3,1,11,2,4,1,0,0,1,456.0,67.0,150.0,0,4.0,0
16753,3,1,1,0,5,0,1,0,1,424.0,4.0,232.0,0,1.0,0
16754,3,0,3,0,3,0,0,1,1,609.0,86.0,46.0,0,0.0,0
16755,3,1,4,2,1,0,0,0,0,465.0,93.0,65.0,1,0.0,0
16756,3,1,12,2,0,0,0,0,0,192.0,3.0,113.0,1,20.0,0
16757,3,1,6,1,0,1,0,0,1,952.0,509.0,107.0,0,0.0,0
16758,3,0,1,0,8,0,0,0,1,649.0,29.0,171.0,0,0.0,0
16759,3,0,3,2,2,0,0,0,0,258.0,6.0,107.0,0,1.0,0
16760,3,0,9,2,3,1,0,0,1,1615.0,86.0,44.0,0,5.0,0
16761,3,0,8,0,1,1,0,0,0,1294.0,156.0,45.0,1,0.0,0
16762,3,1,0,2,7,0,1,0,0,423.0,344.0,36.0,0,1.0,0
16763,3,0,8,0,2,1,0,0,1,2524.0,368.0,54.0,0,0.0,0
16764,3,1,11,0,6,0,0,0,0,27.0,17.0,66.0,0,20.0,0
16765,3,0,0,2,3,0,0,1,1,589.0,96.0,144.0,0,0.0,0
16766,3,1,0,2,9,0,0,0,0,268.0,57.0,17.0,0,1.0,0
16767,3,0,4,2,2,0,0,0,0,38.0,17.0,25.0,1,20.0,0
16768,3,0,1,0,6,0,0,0,0,419.0,150.0,79.0,1,0.0,0
16769,3,1,1,0,7,0,0,0,0,0.0,0.0,86.0,1,20.0,0
16770,3,0,7,2,6,0,0,0,0,6.0,7.0,80.0,1,20.0,0
16771,3,0,6,2,8,0,0,0,1,742.0,96.0,144.0,0,0.0,0
16772,3,1,10,0,7,0,0,0,0,186.0,2.0,24.0,0,4.0,0
16773,3,1,6,0,0,0,0,1,0,18.0,151.0,58.0,0,0.0,0
16774,3,1,5,0,2,1,0,0,1,1270.0,73.0,17.0,0,2.0,0
16775,3,1,9,2,7,1,0,0,0,173.0,12.0,75.0,0,0.0,0
16776,3,0,8,2,2,0,0,0,1,1388.0,98.0,79.0,0,1.0,0
16777,3,1,7,0,5,0,1,0,1,598.0,0.0,86.0,0,2.0,0
16778,3,1,5,2,1,0,0,0,1,1967.0,107.0,40.0,0,1.0,0
16779,3,0,10,0,4,0,1,0,0,421.0,8.0,22.0,0,0.0,0
16780,3,0,12,0,3,1,1,0,0,115.0,16.0,122.0,0,0.0,0
16781,3,1,1,0,6,0,0,0,0,252.0,44.0,40.0,1,0.0,0
16782,3,1,5,2,6,1,0,0,0,310.0,72.0,44.0,0,0.0,0
16783,3,1,1,2,1,0,0,0,1,868.0,93.0,40.0,0,0.0,0
16784,3,1,8,0,9,0,0,1,0,270.0,37.0,73.0,1,2.0,0
16785,3,1,12,2,3,0,0,0,1,5921.0,281.0,20.0,0,0.0,0
16786,3,0,12,2,0,0,1,0,1,2970.0,122.0,46.0,0,2.0,0
16787,3,0,5,2,2,0,0,1,1,1570.0,71.0,72.0,0,1.0,0
16788,3,1,0,2,6,0,1,0,1,600.0,16.0,73.0,0,2.0,0
16789,3,1,12,2,0,1,0,1,0,97.0,20.0,17.0,1,20.0,0
16790,3,0,10,2,6,1,0,0,0,265.0,63.0,73.0,1,2.0,0
16791,3,1,0,2,2,0,0,0,1,2281.0,237.0,47.0,0,0.0,0
16792,3,1,4,0,1,1,0,0,0,0.0,39.0,54.0,1,20.0,0
16793,3,0,6,0,2,0,0,0,0,89.0,61.0,80.0,1,20.0,0
16794,3,0,2,2,1,0,1,0,0,94.0,0.0,114.0,1,20.0,0
16795,3,1,5,2,0,0,0,0,1,1525.0,31.0,25.0,0,1.0,0
16796,3,0,7,0,9,0,0,0,1,925.0,47.0,122.0,0,0.0,0
16797,3,1,6,1,6,0,1,0,0,94.0,0.0,24.0,0,0.0,0
16798,3,0,0,0,3,0,0,0,0,317.0,53.0,12.0,1,2.0,0
16799,3,1,9,0,7,0,0,0,1,1356.0,113.0,68.0,0,0.0,0
16800,3,1,7,0,9,1,0,0,1,5491.0,160.0,27.0,0,0.0,0
16801,3,1,9,0,5,0,0,0,1,635.0,26.0,29.0,0,1.0,0
16802,3,1,3,2,3,0,1,1,0,1.0,0.0,24.0,0,20.0,0
16803,3,1,6,1,8,0,0,0,1,300.0,0.0,61.0,0,0.0,0
16804,3,1,9,0,3,0,1,0,1,1357.0,117.0,24.0,0,4.0,0
16805,3,0,6,2,1,0,0,0,0,69.0,27.0,103.0,0,20.0,0
16806,3,1,8,0,6,0,0,0,1,982.0,66.0,20.0,0,0.0,0
16807,3,0,0,2,1,0,0,0,0,135.0,45.0,65.0,1,20.0,0
16808,3,0,12,0,5,0,0,0,0,0.0,0.0,291.0,1,20.0,0
16809,3,0,8,2,4,0,0,1,0,1529.0,170.0,73.0,1,1.0,0
16810,3,0,11,2,9,0,1,0,0,0.0,0.0,148.0,1,20.0,0
16811,3,1,9,0,2,0,0,0,1,727.0,90.0,151.0,0,1.0,0
16812,3,1,5,1,5,0,0,0,0,924.0,60.0,34.0,0,1.0,0
16813,3,1,4,1,2,1,0,0,1,464.0,141.0,22.0,0,1.0,0
16814,3,0,3,2,2,0,0,1,1,1448.0,0.0,70.0,0,1.0,0
16815,3,0,12,1,1,0,0,0,0,104.0,81.0,25.0,1,20.0,0
16816,3,1,0,1,8,1,0,0,1,762.0,14.0,29.0,0,0.0,0
16817,3,1,6,0,5,0,0,1,1,445.0,13.0,208.0,0,1.0,0
16818,3,1,8,2,8,1,1,1,0,0.0,0.0,114.0,1,20.0,0
16819,3,0,2,0,6,1,1,0,1,1018.0,69.0,29.0,0,0.0,0
16820,3,1,5,2,0,1,0,1,0,84.0,0.0,127.0,0,20.0,0
16821,3,1,7,2,4,0,1,0,0,0.0,0.0,73.0,0,20.0,0
16822,3,1,8,2,9,0,0,1,1,952.0,227.0,178.0,0,0.0,0
16823,3,0,2,0,0,1,0,0,0,7.0,0.0,17.0,0,20.0,0
16824,3,0,5,0,1,0,0,0,1,1666.0,92.0,262.0,0,0.0,0
16825,3,1,11,0,1,1,0,0,0,0.0,0.0,262.0,1,20.0,0
16826,3,1,12,0,7,0,0,0,1,1442.0,129.0,75.0,0,0.0,0
16827,3,1,11,2,1,0,1,0,1,560.0,8.0,22.0,0,1.0,0
16828,3,1,5,0,2,0,1,0,0,210.0,0.0,70.0,1,2.0,0
16829,3,0,9,2,3,0,1,0,0,71.0,13.0,15.0,0,1.0,0
16830,3,1,12,1,8,0,0,0,0,9.0,15.0,41.0,1,20.0,0
16831,3,1,1,0,4,0,0,0,1,649.0,33.0,75.0,0,1.0,0
16832,3,1,5,2,0,0,1,0,0,0.0,0.0,110.0,1,20.0,0
16833,3,0,12,2,2,0,0,0,0,244.0,61.0,24.0,1,3.0,0
16834,3,0,0,2,8,0,1,0,0,0.0,0.0,154.0,1,20.0,0
16835,3,1,3,2,0,0,0,0,0,0.0,0.0,122.0,1,20.0,0
16836,3,0,0,0,4,0,0,0,1,2049.0,257.0,248.0,0,0.0,0
16837,3,0,10,0,3,0,0,0,1,1996.0,138.0,52.0,0,0.0,0
16838,3,1,1,0,8,0,0,0,0,275.0,67.0,22.0,1,0.0,0
16839,3,1,9,0,3,0,0,0,0,197.0,98.0,58.0,1,0.0,0
16840,3,1,1,0,6,0,0,0,1,820.0,53.0,44.0,0,0.0,0
16841,3,0,11,0,8,0,0,0,0,137.0,0.0,240.0,1,0.0,0
16842,3,1,5,0,3,1,1,0,0,0.0,0.0,129.0,1,20.0,0
16843,3,1,10,0,8,0,1,1,0,79.0,0.0,107.0,1,1.0,0
16844,3,1,4,0,2,0,1,0,0,48.0,13.0,28.0,1,20.0,0
16845,3,1,12,2,5,0,1,0,0,64.0,0.0,22.0,0,0.0,0
16846,3,0,1,2,6,1,0,1,0,40.0,71.0,128.0,1,20.0,0
16847,3,1,8,2,4,0,0,0,0,685.0,251.0,228.0,0,0.0,0
16848,3,0,10,1,1,0,0,0,1,1276.0,11.0,29.0,0,0.0,0
16849,3,1,4,0,6,0,0,0,0,625.0,9.0,185.0,0,1.0,0
16850,3,1,7,0,1,0,0,1,0,0.0,0.0,108.0,1,20.0,0
16851,3,1,12,2,5,0,0,0,0,172.0,44.0,40.0,1,20.0,0
16852,3,1,4,0,3,1,0,0,0,709.0,109.0,17.0,0,1.0,0
16853,3,1,7,2,4,1,1,0,0,0.0,0.0,117.0,1,20.0,0
16854,3,1,0,2,4,0,1,0,0,461.0,178.0,82.0,1,1.0,0
16855,3,1,6,2,3,0,1,0,1,746.0,4.0,60.0,0,0.0,0
16856,3,0,9,0,3,0,0,1,0,722.0,61.0,86.0,1,0.0,0
16857,3,1,0,0,8,0,0,0,0,0.0,29.0,24.0,0,20.0,0
16858,3,0,10,0,5,1,1,0,1,2876.0,74.0,75.0,0,0.0,0
16859,3,0,12,0,1,0,0,0,1,729.0,58.0,50.0,0,2.0,0
16860,3,0,9,0,6,0,0,0,0,0.0,0.0,23.0,1,20.0,0
16861,3,0,3,0,6,0,0,0,1,1484.0,248.0,22.0,0,0.0,0
16862,3,1,0,2,9,0,1,0,0,0.0,0.0,70.0,1,20.0,0
16863,3,1,4,0,1,0,0,0,0,44.0,0.0,96.0,0,0.0,0
16864,3,0,0,1,3,1,0,0,0,0.0,0.0,114.0,1,20.0,0
16865,3,0,6,0,0,0,1,1,0,0.0,0.0,120.0,1,20.0,0
16866,3,1,12,0,6,0,1,0,0,158.0,90.0,129.0,0,0.0,0
16867,3,0,9,2,4,0,0,0,1,912.0,6.0,85.0,0,1.0,0
16868,3,1,4,2,2,0,0,0,0,0.0,0.0,207.0,1,20.0,0
16869,3,1,1,0,3,0,0,0,1,499.0,31.0,22.0,0,0.0,0
16870,3,1,0,2,2,0,0,0,1,1878.0,23.0,50.0,0,0.0,0
16871,3,1,4,2,8,0,0,0,1,1135.0,61.0,8.0,0,0.0,0
16872,3,0,7,0,9,0,1,0,0,22.0,0.0,70.0,0,0.0,0
16873,3,1,8,0,4,1,0,0,1,1350.0,248.0,186.0,0,0.0,0
16874,3,1,8,0,7,0,0,0,0,523.0,173.0,203.0,1,0.0,0
16875,3,0,10,0,8,0,0,0,0,361.0,47.0,54.0,0,1.0,0
16876,3,1,9,0,1,0,0,0,1,1198.0,111.0,29.0,0,0.0,0
16877,3,0,3,0,2,1,0,0,1,1494.0,16.0,199.0,0,0.0,0
16878,3,1,6,0,9,0,1,0,0,74.0,18.0,15.0,0,0.0,0
16879,3,0,1,2,1,0,1,1,0,231.0,452.0,22.0,1,20.0,0
16880,3,1,6,2,9,0,0,0,0,476.0,343.0,156.0,1,0.0,0
16881,3,1,5,2,2,0,0,0,0,0.0,0.0,138.0,1,20.0,0
16882,3,0,9,0,0,1,0,0,0,517.0,36.0,45.0,1,0.0,0
16883,3,1,3,1,0,0,0,0,1,3522.0,320.0,46.0,0,3.0,0
16884,3,0,6,1,5,0,0,0,1,858.0,87.0,103.0,0,0.0,0
16885,3,1,3,0,6,0,0,0,1,961.0,306.0,22.0,0,0.0,0
16886,3,1,7,2,3,0,0,0,0,1427.0,78.0,17.0,0,1.0,0
16887,3,1,1,1,5,0,1,0,0,235.0,9.0,23.0,0,0.0,0
16888,3,0,6,1,5,0,0,0,1,780.0,67.0,81.0,0,0.0,0
16889,3,0,12,0,0,0,1,0,0,131.0,0.0,141.0,1,2.0,0
16890,3,0,6,0,9,0,0,0,1,1505.0,4.0,17.0,0,0.0,0
16891,3,1,8,0,5,1,0,0,1,1265.0,96.0,36.0,0,0.0,0
16892,3,1,9,2,3,1,0,0,0,0.0,0.0,179.0,1,20.0,0
16893,3,0,7,0,7,0,1,0,1,1881.0,35.0,54.0,0,0.0,0
16894,3,1,10,2,7,1,0,0,1,1064.0,102.0,53.0,0,0.0,0
16895,3,1,4,2,8,0,0,0,1,757.0,17.0,24.0,0,0.0,0
16896,3,0,6,2,5,0,1,0,0,103.0,0.0,43.0,1,20.0,0
16897,3,0,7,0,9,0,0,0,0,311.0,10.0,29.0,1,1.0,0
16898,3,0,1,2,6,1,0,0,0,471.0,31.0,99.0,1,0.0,0
16899,3,1,3,0,3,0,1,0,0,0.0,0.0,17.0,0,20.0,0
16900,3,1,0,0,4,0,0,0,1,1200.0,0.0,134.0,0,1.0,0
16901,3,1,0,0,7,0,0,0,0,435.0,70.0,109.0,0,0.0,0
16902,3,1,11,2,3,0,0,0,1,627.0,4.0,144.0,0,0.0,0
16903,3,0,3,2,1,0,0,0,1,414.0,9.0,85.0,0,0.0,0
16904,3,1,11,0,2,0,0,1,1,586.0,25.0,148.0,0,2.0,0
16905,3,1,4,0,8,0,0,0,0,0.0,0.0,171.0,1,20.0,0
16906,3,1,9,0,2,0,1,1,1,1379.0,73.0,40.0,0,1.0,0
16907,3,1,6,2,1,0,0,0,0,15.0,0.0,101.0,0,20.0,0
16908,3,0,8,2,4,0,0,0,1,1764.0,102.0,61.0,0,1.0,0
16909,3,1,10,0,5,0,1,0,0,6.0,3.0,81.0,1,20.0,0
16910,3,0,4,2,1,0,1,0,0,0.0,0.0,108.0,1,20.0,0
16911,3,1,11,0,8,0,0,0,0,0.0,0.0,70.0,1,20.0,0
16912,3,0,6,0,3,0,1,1,0,219.0,109.0,78.0,1,0.0,0
16913,3,0,9,0,2,0,0,0,1,978.0,9.0,131.0,0,0.0,0
16914,3,1,11,2,1,0,0,0,0,15.0,0.0,164.0,1,20.0,0
16915,3,1,0,2,9,0,0,0,1,906.0,38.0,161.0,0,0.0,0
16916,3,0,8,0,9,0,1,0,1,321.0,0.0,10.0,0,2.0,0
16917,3,0,11,0,3,0,0,0,1,741.0,78.0,137.0,0,0.0,0
16918,3,1,1,0,5,0,0,0,0,627.0,41.0,90.0,1,1.0,0
16919,3,1,3,0,3,0,0,0,1,1037.0,14.0,17.0,0,1.0,0
16920,3,1,10,2,5,0,0,0,0,73.0,2.0,121.0,0,1.0,0
16921,3,0,8,2,2,0,0,0,0,306.0,76.0,157.0,1,0.0,0
16922,3,0,10,2,2,0,0,0,0,1433.0,28.0,103.0,0,0.0,0
16923,3,0,8,0,1,0,1,0,0,23.0,0.0,44.0,1,20.0,0
16924,3,0,4,0,0,0,0,0,0,0.0,30.0,148.0,1,20.0,0
16925,3,1,1,2,8,0,0,0,1,2837.0,183.0,51.0,0,1.0,0
16926,3,0,2,2,3,0,0,0,0,0.0,0.0,50.0,1,20.0,0
16927,3,1,4,2,5,0,0,0,0,518.0,43.0,46.0,0,3.0,0
16928,3,1,2,0,7,0,0,0,0,661.0,74.0,115.0,0,3.0,0
16929,3,0,0,2,7,1,0,0,0,0.0,67.0,147.0,1,20.0,0
16930,3,1,8,0,3,1,0,0,0,394.0,3.0,66.0,0,0.0,0
16931,3,1,3,2,3,0,1,1,0,0.0,0.0,138.0,1,20.0,0
16932,3,1,8,1,6,1,0,0,1,1650.0,124.0,25.0,0,0.0,0
16933,3,1,6,0,8,0,0,0,1,725.0,46.0,17.0,0,1.0,0
16934,3,1,4,0,5,0,0,0,1,1031.0,64.0,28.0,0,2.0,0
16935,3,1,10,2,5,0,0,1,0,633.0,72.0,128.0,1,2.0,0
16936,3,1,10,0,4,0,0,0,0,746.0,90.0,100.0,0,2.0,0
16937,3,1,9,2,8,1,1,0,0,179.0,0.0,36.0,1,0.0,0
16938,3,0,12,2,0,0,0,0,1,856.0,36.0,20.0,0,3.0,0
16939,3,0,1,2,0,0,0,1,1,1969.0,112.0,149.0,0,0.0,0
16940,3,1,0,2,7,0,0,0,0,0.0,0.0,150.0,1,20.0,0
16941,3,0,6,2,9,0,0,0,0,856.0,21.0,61.0,1,1.0,0
16942,3,0,11,1,6,0,0,0,0,326.0,0.0,22.0,0,0.0,0
16943,3,1,0,0,6,0,1,0,1,1539.0,108.0,148.0,0,0.0,0
16944,3,1,7,0,1,0,1,0,0,48.0,14.0,93.0,1,1.0,0
16945,3,1,10,0,7,0,0,0,0,22.0,10.0,71.0,0,20.0,0
16946,3,1,4,1,0,1,0,0,1,5747.0,133.0,146.0,0,0.0,0
16947,3,1,11,2,0,0,0,0,0,88.0,53.0,124.0,1,0.0,0
16948,3,1,8,2,8,0,0,0,0,0.0,0.0,144.0,1,20.0,0
16949,3,1,8,2,4,0,1,0,0,6.0,4.0,24.0,1,0.0,0
16950,3,0,4,2,0,0,0,1,0,510.0,16.0,51.0,1,0.0,0
16951,3,1,10,2,8,0,0,0,0,4.0,3.0,123.0,0,20.0,0
16952,3,1,7,0,6,0,1,0,1,917.0,24.0,12.0,0,5.0,0
16953,3,1,12,2,0,1,0,1,1,1033.0,0.0,123.0,0,1.0,0
16954,3,0,1,2,6,0,0,0,1,1150.0,0.0,1.0,0,0.0,0
16955,3,0,8,2,6,0,0,0,0,0.0,3.0,148.0,1,20.0,0
16956,3,1,8,0,6,0,0,0,1,2937.0,695.0,135.0,0,1.0,0
16957,3,0,0,1,5,0,0,0,1,837.0,45.0,102.0,0,0.0,0
16958,3,1,7,0,9,0,0,0,0,118.0,87.0,22.0,0,20.0,0
16959,3,1,5,0,6,0,0,0,0,838.0,56.0,147.0,1,2.0,0
16960,3,1,5,2,0,0,0,0,0,297.0,89.0,144.0,1,0.0,0
16961,3,1,1,2,0,0,0,0,0,0.0,8.0,103.0,1,20.0,0
16962,3,0,11,2,0,0,0,0,0,1012.0,64.0,140.0,0,2.0,0
16963,3,1,3,0,5,0,0,0,0,34.0,0.0,141.0,1,0.0,0
16964,3,1,0,0,4,0,0,0,1,586.0,22.0,36.0,0,2.0,0
16965,3,1,0,0,4,1,0,0,0,931.0,111.0,110.0,0,1.0,0
16966,3,1,6,2,8,0,0,0,0,113.0,192.0,103.0,0,0.0,0
16967,3,1,7,2,4,1,0,0,0,0.0,0.0,141.0,1,20.0,0
16968,3,0,7,0,9,0,0,0,1,1378.0,41.0,46.0,0,0.0,0
16969,3,1,7,0,6,0,0,0,0,78.0,0.0,16.0,1,0.0,0
16970,3,0,0,2,5,0,0,0,0,0.0,0.0,143.0,1,20.0,0
16971,3,0,6,2,7,0,0,0,1,3368.0,91.0,131.0,0,0.0,0
16972,3,0,6,2,1,0,0,0,0,270.0,89.0,51.0,1,0.0,0
16973,3,1,10,0,3,0,0,0,1,1849.0,70.0,73.0,0,0.0,0
16974,3,1,10,1,2,0,0,0,1,416.0,14.0,122.0,0,0.0,0
16975,3,0,2,0,3,1,0,0,0,579.0,24.0,64.0,1,0.0,0
16976,3,1,11,0,5,0,0,0,0,145.0,66.0,137.0,0,1.0,0
16977,3,0,0,0,3,0,0,0,0,176.0,18.0,141.0,0,0.0,0
16978,3,0,3,2,2,0,0,0,0,924.0,82.0,92.0,1,1.0,0
16979,3,1,7,1,3,0,0,0,0,0.0,0.0,141.0,1,20.0,0
16980,3,1,5,2,0,0,0,0,0,322.0,34.0,141.0,1,0.0,0
16981,3,1,5,1,0,0,0,0,0,146.0,0.0,25.0,1,0.0,0
16982,3,1,11,2,9,0,0,0,0,167.0,9.0,124.0,1,1.0,0
16983,3,1,12,2,0,0,0,0,0,115.0,3.0,27.0,0,1.0,0
16984,3,0,2,0,6,1,0,0,1,2810.0,47.0,140.0,0,0.0,0
16985,3,1,6,0,9,0,0,0,1,793.0,135.0,107.0,0,0.0,0
16986,3,1,7,0,8,0,0,0,1,1112.0,166.0,75.0,0,0.0,0
16987,3,1,10,1,7,1,0,0,1,2290.0,164.0,100.0,0,0.0,0
16988,3,0,12,2,9,0,0,0,0,0.0,0.0,92.0,1,20.0,0
16989,3,1,11,0,5,0,0,0,1,1315.0,175.0,135.0,0,0.0,0
16990,3,1,8,0,4,1,0,0,1,1423.0,96.0,124.0,0,0.0,0
16991,3,1,6,2,4,0,0,1,0,414.0,11.0,22.0,0,1.0,0
16992,3,1,10,0,9,0,0,0,0,160.0,58.0,126.0,1,1.0,0
16993,3,1,4,2,8,0,0,0,1,3734.0,190.0,22.0,0,0.0,0
16994,3,1,0,1,9,1,0,0,1,1058.0,120.0,36.0,0,0.0,0
16995,3,1,9,1,6,1,0,0,0,956.0,193.0,134.0,1,0.0,0
16996,3,0,0,2,4,0,0,1,0,376.0,29.0,134.0,0,4.0,0
16997,3,1,8,2,5,1,0,1,1,1805.0,136.0,29.0,0,0.0,0
16998,3,0,6,1,0,0,0,0,0,519.0,99.0,108.0,1,0.0,0
16999,3,0,7,2,4,0,0,0,0,963.0,24.0,132.0,1,0.0,0
17000,3,1,12,0,0,0,0,0,0,372.0,79.0,66.0,1,1.0,0
17001,3,1,10,2,7,0,0,0,0,62.0,5.0,23.0,0,1.0,0
17002,3,0,6,1,6,1,0,0,0,600.0,33.0,102.0,1,0.0,0
17003,3,1,6,0,0,0,0,1,1,556.0,24.0,28.0,0,2.0,0
17004,3,1,8,0,7,0,0,0,1,305.0,0.0,24.0,0,1.0,0
17005,3,1,5,2,6,0,0,0,0,0.0,0.0,130.0,1,20.0,0
17006,3,1,3,0,1,0,0,0,0,320.0,16.0,131.0,1,0.0,0
17007,3,0,6,1,6,0,0,0,1,982.0,128.0,78.0,0,0.0,0
17008,3,1,0,0,3,0,0,0,1,710.0,38.0,72.0,0,0.0,0
17009,3,1,3,2,8,0,0,0,0,492.0,114.0,130.0,0,0.0,0
17010,3,0,0,2,6,0,0,0,0,253.0,70.0,96.0,1,0.0,0
17011,3,1,3,0,5,0,0,0,0,4.0,6.0,22.0,1,20.0,0
17012,3,1,4,2,5,0,0,0,0,394.0,72.0,123.0,0,1.0,0
17013,3,0,1,0,5,0,0,0,0,0.0,0.0,128.0,1,20.0,0
17014,3,1,8,0,8,0,0,0,1,630.0,52.0,40.0,0,4.0,0
17015,3,1,4,2,8,0,0,0,1,2258.0,1.0,15.0,0,0.0,0
17016,3,1,1,2,9,0,0,0,0,93.0,0.0,78.0,1,20.0,0
